hour,kWh per capita,demand
1007,0.745920833,2191664.592
1008,0.6955,2043518.1
1009,0.654179167,1922109.228
1010,0.624004167,1833449.043
1011,0.61135,1796268.57
1012,0.610866667,1794848.441
1013,0.6237,1832555.34
1014,0.688558333,2023122.094
1015,0.803045833,2359509.267
1016,0.867241667,2548129.466
1017,0.897470833,2636948.802
1018,0.90175,2649521.85
1019,0.889145833,2612488.287
1020,0.883008333,2594455.084
1021,0.875158333,2571390.214
1022,0.847154167,2489108.373
1023,0.827179167,2430417.828
1024,0.8218625,2414796.398
1025,0.814525,2393237.355
1026,0.818870833,2406006.282
1027,0.885541667,2601898.526
1028,0.912220833,2680287.252
1029,0.894954167,2629554.333
1030,0.827241667,2430601.466
1031,0.747416667,2196059.651
1032,0.6938875,2038780.253
1033,0.650725,1911960.195
1034,0.620329167,1822651.158
1035,0.6091375,1789767.803
1036,0.604929167,1777402.878
1037,0.622045833,1827695.067
1038,0.68275,2006056.05
1039,0.805045833,2365385.667
1040,0.869170833,2553797.742
1041,0.894733333,2628905.479
1042,0.8992,2642029.44
1043,0.889429167,2613320.778
1044,0.875854167,2573434.713
1045,0.865504167,2543024.343
1046,0.8352125,2454021.368
1047,0.8187375,2405614.523
1048,0.809729167,2379146.238
1049,0.802354167,2357477.013
1050,0.804766667,2364565.421
1051,0.875383333,2572051.309
1052,0.905445833,2660380.947
1053,0.891266667,2618719.721
1054,0.824704167,2423145.783
1055,0.747554167,2196463.653
1056,0.6928875,2035842.053
1057,0.648941667,1906720.406
1058,0.615416667,1808217.251
1059,0.604745833,1776864.207
1060,0.601454167,1767192.633
1061,0.614129167,1804434.318
1062,0.677041667,1989283.826
1063,0.796504167,2340288.543
1064,0.860041667,2526974.426
1065,0.883554167,2596058.853
1066,0.8885,2610590.7
1067,0.879570833,2584355.022
1068,0.870354167,2557274.613
1069,0.860508333,2528345.584
1070,0.834108333,2450777.104
1071,0.819970833,2409238.302
1072,0.811575,2384569.665
1073,0.806975,2371053.945
1074,0.808983333,2376954.829
1075,0.873329167,2566015.758
1076,0.900233333,2645065.579
1077,0.886616667,2605057.091
1078,0.825,2424015
1079,0.7484875,2199205.973
1080,0.697933333,2050667.719
1081,0.651995833,1915694.157
1082,0.621441667,1825919.906
1083,0.6090375,1789473.983
1084,0.605725,1779741.195
1085,0.618916667,1818500.951
1086,0.682129167,2004231.918
1087,0.798733333,2346838.279
1088,0.8574,2519212.68
1089,0.886766667,2605497.821
1090,0.889225,2612720.895
1091,0.887604167,2607958.563
1092,0.873533333,2566615.639
1093,0.863470833,2537050.002
1094,0.834625,2452295.175
1095,0.811554167,2384508.453
1096,0.797970833,2344597.902
1097,0.788458333,2316648.274
1098,0.792779167,2329343.748
1099,0.8562625,2515870.478
1100,0.872904167,2564767.023
1101,0.858333333,2521954.999
1102,0.801654167,2355420.273
1103,0.741933333,2179948.519
1104,0.694429167,2040371.778
1105,0.647016667,1901064.371
1106,0.6093,1790245.26
1107,0.58875,1729865.25
1108,0.579625,1703054.175
1109,0.5753125,1690383.188
1110,0.589658333,1732534.114
1111,0.6267625,1841553.578
1112,0.665475,1955298.645
1113,0.735141667,2159993.246
1114,0.7783125,2286837.788
1115,0.7772875,2283826.133
1116,0.764225,2245445.895
1117,0.758154167,2227608.573
1118,0.743025,2183156.055
1119,0.708741667,2082424.766
1120,0.687529167,2020098.198
1121,0.673695833,1979453.097
1122,0.691395833,2031459.237
1123,0.760204167,2233631.883
1124,0.788558333,2316942.094
1125,0.7885125,2316807.428
1126,0.754729167,2217545.238
1127,0.701579167,2061379.908
1128,0.649508333,1908385.384
1129,0.600375,1764021.825
1130,0.568575,1670587.065
1131,0.546616667,1606069.091
1132,0.5347375,1571165.723
1133,0.534870833,1571557.482
1134,0.542608333,1594291.804
1135,0.5625375,1652847.683
1136,0.576575,1694092.665
1137,0.632666667,1858901.201
1138,0.679275,1995845.805
1139,0.698695833,2052908.097
1140,0.691983333,2033185.429
1141,0.6940375,2039220.983
1142,0.689341667,2025423.686
1143,0.659295833,1937143.017
1144,0.6391125,1877840.348
1145,0.636183333,1869233.869
1146,0.655475,1925916.645
1147,0.7332,2154288.24
1148,0.780091667,2292065.336
1149,0.782241667,2298382.466
1150,0.7533875,2213603.153
1151,0.699091667,2054071.136
1152,0.638570833,1876248.822
1153,0.595733333,1750383.679
1154,0.571104167,1678018.263
1155,0.5597875,1644767.633
1156,0.557570833,1638254.622
1157,0.5796,1702980.72
1158,0.651283333,1913600.689
1159,0.771691667,2267384.456
1160,0.843258333,2477661.634
1161,0.877258333,2577560.434
1162,0.884175,2597882.985
1163,0.88655,2604861.21
1164,0.879270833,2583473.562
1165,0.873395833,2566211.637
1166,0.845804167,2485141.803
1167,0.828679167,2434825.128
1168,0.817533333,2402076.439
1169,0.81125,2383614.75
1170,0.814883333,2394290.209
1171,0.87865,2581649.43
1172,0.901241667,2648028.266
1173,0.884525,2598911.355
1174,0.815895833,2397265.137
1175,0.7370125,2165490.128
1176,0.6858,2015017.56
1177,0.6403125,1881366.188
1178,0.610645833,1794199.587
1179,0.597579167,1755807.108
1180,0.601441667,1767155.906
1181,0.6184375,1817093.063
1182,0.682825,2006276.415
1183,0.7940125,2332967.528
1184,0.852991667,2506260.116
1185,0.8843,2598250.26
1186,0.888183333,2609660.269
1187,0.883975,2597295.345
1188,0.872775,2564387.505
1189,0.865833333,2543991.499
1190,0.8374,2460448.68
1191,0.820254167,2410070.793
1192,0.805641667,2367136.346
1193,0.799258333,2348380.834
1194,0.804020833,2362374.012
1195,0.873354167,2566089.213
1196,0.904345833,2657148.927
1197,0.885029167,2600392.698
1198,0.817354167,2401550.013
1199,0.736095833,2162796.777
1200,0.686666667,2017564.001
1201,0.6401875,1880998.913
1202,0.60975,1791567.45
1203,0.596420833,1752403.692
1204,0.5963625,1752232.298
1205,0.609558333,1791004.294
1206,0.674045833,1980481.467
1207,0.7868125,2311812.488
1208,0.846454167,2487051.633
1209,0.87485,2570484.27
1210,0.879179167,2583204.228
1211,0.8709125,2558915.108
1212,0.860379167,2527966.068
1213,0.8555,2513630.1
1214,0.826483333,2428373.329
1215,0.812816667,2388217.931
1216,0.800020833,2350621.212
1217,0.789620833,2320063.932
1218,0.791816667,2326515.731
1219,0.858420833,2522212.092
1220,0.897933333,2638307.719
1221,0.8832625,2595201.878
1222,0.827679167,2431886.928
1223,0.755358333,2219393.854
1224,0.702995833,2065542.357
1225,0.659420833,1937510.292
1226,0.6350125,1865793.728
1227,0.619954167,1821549.333
1228,0.618304167,1816701.303
1229,0.631304167,1854897.903
1230,0.681958333,2003729.974
1231,0.785916667,2309180.351
1232,0.8384875,2463643.973
1233,0.869420833,2554532.292
1234,0.8727375,2564277.323
1235,0.863929167,2538396.678
1236,0.855758333,2514389.134
1237,0.849616667,2496343.691
1238,0.822125,2415567.675
1239,0.803895833,2362006.737
1240,0.791270833,2324911.962
1241,0.7839875,2303512.073
1242,0.78665,2311335.03
1243,0.8570375,2518147.583
1244,0.8879125,2608864.508
1245,0.874933333,2570729.119
1246,0.812404167,2387005.923
1247,0.738566667,2170056.581
1248,0.686058333,2015776.594
1249,0.6419375,1886140.763
1250,0.6112375,1795938.023
1251,0.600241667,1763630.066
1252,0.597079167,1754338.008
1253,0.6141375,1804458.803
1254,0.676116667,1986565.991
1255,0.790558333,2322818.494
1256,0.847716667,2490761.111
1257,0.873941667,2567815.406
1258,0.8724,2563285.68
1259,0.859175,2524427.985
1260,0.846920833,2488422.792
1261,0.838408333,2463411.364
1262,0.808525,2375608.155
1263,0.786175,2309939.385
1264,0.773816667,2273628.131
1265,0.761629167,2237818.818
1266,0.759154167,2230546.773
1267,0.819970833,2409238.302
1268,0.84525,2483513.55
1269,0.836866667,2458881.641
1270,0.784058333,2303720.194
1271,0.7244625,2128615.718
1272,0.682770833,2006117.262
1273,0.635029167,1865842.698
1274,0.599458333,1761328.474
1275,0.5831,1713264.42
1276,0.5739375,1686343.163
1277,0.5701,1675067.82
1278,0.5863375,1722776.843
1279,0.616691667,1811963.456
1280,0.656354167,1928499.813
1281,0.72535,2131223.37
1282,0.758175,2227669.785
1283,0.7610125,2236006.928
1284,0.744279167,2186841.048
1285,0.737995833,2168379.357
1286,0.722229167,2122053.738
1287,0.692658333,2035168.714
1288,0.668679167,1964713.128
1289,0.659745833,1938465.207
1290,0.663904167,1950683.223
1291,0.727154167,2136524.373
1292,0.758395833,2228318.637
1293,0.7627125,2241001.868
1294,0.731645833,2149721.787
1295,0.68215,2004293.13
1296,0.6332125,1860504.968
1297,0.5857875,1721160.833
1298,0.553258333,1625583.634
1299,0.534566667,1570663.781
1300,0.526929167,1548223.278
1301,0.5266625,1547439.758
1302,0.5384625,1582110.518
1303,0.549683333,1615079.569
1304,0.564570833,1658822.022
1305,0.621595833,1826372.877
1306,0.662529167,1946643.198
1307,0.676270833,1987018.962
1308,0.669316667,1966586.231
1309,0.669983333,1968545.029
1310,0.6623125,1946006.588
1311,0.637108333,1871951.704
1312,0.616870833,1812489.882
1313,0.606275,1781357.205
1314,0.618016667,1815856.571
1315,0.695216667,2042685.611
1316,0.748925,2200491.435
1317,0.754345833,2216418.927
1318,0.727129167,2136450.918
1319,0.671308333,1972438.144
1320,0.619020833,1818807.012
1321,0.577654167,1697263.473
1322,0.552841667,1624359.386
1323,0.544470833,1599764.202
1324,0.547766667,1609448.021
1325,0.5667125,1665114.668
1326,0.639333333,1878489.199
1327,0.752325,2210481.315
1328,0.820895833,2411956.137
1329,0.851870833,2502966.882
1330,0.853795833,2508622.917
1331,0.8458,2485129.56
1332,0.837733333,2461428.079
1333,0.836866667,2458881.641
1334,0.809875,2379574.725
1335,0.792354167,2328095.013
1336,0.778191667,2286482.756
1337,0.770425,2263662.735
1338,0.76435,2245813.17
1339,0.825008333,2424039.484
1340,0.865070833,2541751.122
1341,0.856766667,2517351.821
1342,0.7893,2319121.26
1343,0.7133625,2096001.698
1344,0.6653625,1954968.098
1345,0.622083333,1827805.249
1346,0.595845833,1750714.227
1347,0.584941667,1718675.606
1348,0.5846875,1717928.813
1349,0.597525,1755647.955
1350,0.65915,1936714.53
1351,0.768933333,2259279.919
1352,0.822420833,2416436.892
1353,0.849125,2494899.075
1354,0.845770833,2485043.862
1355,0.838608333,2463999.004
1356,0.8328875,2447190.053
1357,0.832041667,2444704.826
1358,0.806416667,2369413.451
1359,0.785620833,2308311.132
1360,0.774983333,2277056.029
1361,0.765770833,2249987.862
1362,0.7605,2234501.1
1363,0.827020833,2429952.612
1364,0.865766667,2543795.621
1365,0.8541625,2509700.258
1366,0.786829167,2311861.458
1367,0.713883333,2097532.009
1368,0.665425,1955151.735
1369,0.622720833,1829678.352
1370,0.595454167,1749563.433
1371,0.588770833,1729926.462
1372,0.586841667,1724258.186
1373,0.602679167,1770791.928
1374,0.666141667,1957257.446
1375,0.7680125,2256574.328
1376,0.822566667,2416865.381
1377,0.846758333,2487945.334
1378,0.845791667,2485105.076
1379,0.83675,2458538.85
1380,0.829704167,2437836.783
1381,0.82365,2420048.43
1382,0.796979167,2341684.188
1383,0.779683333,2290865.569
1384,0.770604167,2264189.163
1385,0.760766667,2235284.621
1386,0.7582625,2227926.878
1387,0.8241,2421370.62
1388,0.861458333,2531136.874
1389,0.840929167,2470818.078
1390,0.78015,2292236.73
1391,0.71375,2097140.25
1392,0.668554167,1964345.853
1393,0.6301875,1851616.913
1394,0.600933333,1765662.319
1395,0.592645833,1741311.987
1396,0.5901,1733831.82
1397,0.601041667,1765980.626
1398,0.6542625,1922354.078
1399,0.7328,2153112.96
1400,0.7801625,2292273.458
1401,0.811275,2383688.205
1402,0.815258333,2395392.034
1403,0.8110875,2383137.293
1404,0.803020833,2359435.812
1405,0.797175,2342259.585
1406,0.7729625,2271118.418
1407,0.759270833,2230889.562
1408,0.746929167,2194627.278
1409,0.737979167,2168330.388
1410,0.735633333,2161437.859
1411,0.797954167,2344548.933
1412,0.837270833,2460069.162
1413,0.825895833,2426647.137
1414,0.768270833,2257333.362
1415,0.7084125,2081457.608
1416,0.6643625,1952029.898
1417,0.631066667,1854200.081
1418,0.600208333,1763532.124
1419,0.588858333,1730183.554
1420,0.589133333,1730991.559
1421,0.600766667,1765172.621
1422,0.658691667,1935367.856
1423,0.746404167,2193084.723
1424,0.8001125,2350890.548
1425,0.832820833,2446994.172
1426,0.8459125,2485460.108
1427,0.837941667,2462040.206
1428,0.825529167,2425569.798
1429,0.81705,2400656.31
1430,0.790816667,2323577.531
1431,0.766225,2251322.295
1432,0.7538625,2214998.798
1433,0.746633333,2193758.059
1434,0.742995833,2183070.357
1435,0.801454167,2354832.633
1436,0.829720833,2437885.752
1437,0.814775,2393971.905
1438,0.764370833,2245874.382
1439,0.707879167,2079890.568
1440,0.66775,1961983.05
1441,0.623670833,1832469.642
1442,0.595820833,1750640.772
1443,0.578041667,1698402.026
1444,0.57075,1676977.65
1445,0.5706625,1676720.558
1446,0.581,1707094.2
1447,0.607029167,1783573.098
1448,0.644341667,1893204.686
1449,0.7048375,2070953.543
1450,0.737295833,2166322.617
1451,0.740829167,2176704.258
1452,0.733454167,2155035.033
1453,0.726816667,2135532.731
1454,0.706045833,2074503.867
1455,0.677529167,1990716.198
1456,0.656008333,1927483.684
1457,0.6388625,1877105.798
1458,0.641283333,1884218.689
1459,0.697933333,2050667.719
1460,0.739670833,2173300.842
1461,0.737666667,2167412.201
1462,0.706333333,2075348.599
1463,0.667766667,1962032.021
1464,0.621133333,1825013.959
1465,0.581175,1707608.385
1466,0.546754167,1606473.093
1467,0.531729167,1562326.638
1468,0.52355,1538294.61
1469,0.525104167,1542861.063
1470,0.531895833,1562816.337
1471,0.540804167,1588990.803
1472,0.5564,1634814.48
1473,0.60885,1788923.07
1474,0.647,1901015.4
1475,0.658270833,1934131.362
1476,0.651491667,1914212.816
1477,0.653804167,1921007.403
1478,0.648995833,1906879.557
1479,0.620375,1822785.825
1480,0.600854167,1765429.713
1481,0.587833333,1727171.899
1482,0.602945833,1771575.447
1483,0.6726,1976233.32
1484,0.728970833,2141862.102
1485,0.735991667,2162490.716
1486,0.707483333,2078727.529
1487,0.652891667,1918326.296
1488,0.603233333,1772420.179
1489,0.562341667,1652272.286
1490,0.542316667,1593434.831
1491,0.5312125,1560808.568
1492,0.534675,1570982.085
1493,0.555058333,1630872.394
1494,0.626720833,1841431.152
1495,0.712141667,2092414.646
1496,0.762754167,2241124.293
1497,0.812016667,2385867.371
1498,0.823408333,2419338.364
1499,0.8251,2424308.82
1500,0.819375,2407487.625
1501,0.817366667,2401586.741
1502,0.7976125,2343545.048
1503,0.7777875,2285295.233
1504,0.7609,2235676.38
1505,0.756291667,2222136.176
1506,0.75835,2228183.97
1507,0.808845833,2376550.827
1508,0.8447375,2482007.723
1509,0.83215,2445023.13
1510,0.770729167,2264556.438
1511,0.700475,2058135.645
1512,0.6544,1922758.08
1513,0.615033333,1807090.939
1514,0.588008333,1727686.084
1515,0.57835,1699307.97
1516,0.578433333,1699552.819
1517,0.5924125,1740626.408
1518,0.646525,1899619.755
1519,0.7376125,2167253.048
1520,0.7887875,2317615.433
1521,0.818691667,2405479.856
1522,0.829591667,2437506.236
1523,0.830883333,2441301.409
1524,0.8270375,2430001.583
1525,0.824579167,2422778.508
1526,0.803408333,2360574.364
1527,0.783416667,2301834.851
1528,0.767529167,2255154.198
1529,0.7607875,2235345.833
1530,0.758516667,2228673.671
1531,0.815658333,2396567.314
1532,0.853041667,2506407.026
1533,0.837679167,2461268.928
1534,0.77815,2286360.33
1535,0.713354167,2095977.213
1536,0.6658125,1956290.288
1537,0.624579167,1835138.508
1538,0.597979167,1756982.388
1539,0.587754167,1726939.293
1540,0.585525,1720389.555
1541,0.59755,1755721.41
1542,0.657270833,1931193.162
1543,0.750125,2204017.275
1544,0.803533333,2360941.639
1545,0.834908333,2453127.664
1546,0.849691667,2496564.056
1547,0.857125,2518404.675
1548,0.863029167,2535752.298
1549,0.861808333,2532165.244
1550,0.832958333,2447398.174
1551,0.812804167,2388181.203
1552,0.800704167,2352628.983
1553,0.79745,2343067.59
1554,0.79595,2338660.29
1555,0.841808333,2473401.244
1556,0.878570833,2581416.822
1557,0.856279167,2515919.448
1558,0.794295833,2333800.017
1559,0.721379167,2119556.268
1560,0.674754167,1982562.693
1561,0.629020833,1848189.012
1562,0.604391667,1775823.596
1563,0.588508333,1729155.184
1564,0.589841667,1733072.786
1565,0.605175,1778125.185
1566,0.663704167,1950095.583
1567,0.7539125,2215145.708
1568,0.808533333,2375632.639
1569,0.837479167,2460681.288
1570,0.845404167,2483966.523
1571,0.835829167,2455833.258
1572,0.8338125,2449907.888
1573,0.828879167,2435412.768
1574,0.805,2365251
1575,0.7893125,2319157.988
1576,0.775258333,2277864.034
1577,0.76545,2249045.19
1578,0.765320833,2248665.672
1579,0.821025,2412335.655
1580,0.861566667,2531455.181
1581,0.844325,2480795.715
1582,0.788716667,2317407.311
1583,0.7164125,2104963.208
1584,0.67145,1972854.39
1585,0.6269,1841957.58
1586,0.602020833,1768857.612
1587,0.5897875,1732913.633
1588,0.58895,1730452.89
1589,0.598804167,1759406.403
1590,0.6549875,1924484.273
1591,0.743570833,2184759.822
1592,0.798229167,2345356.938
1593,0.830675,2440689.285
1594,0.840441667,2469385.706
